file,line,element,label,action,expectedResult,actualResult,accessibility,status,test,deviceQARequired
app/auth/login.tsx,431,PressScale,"{loading ? ""…"" : label}","onPress={onPress} | disabled={disabled} | style={[styles.googleButton, disabled && styles.googleButtonDisabled]} | accessibilityLabel={label}","Действие соответствует подписи, не дублируется, имеет loading/error/disabled где требуется и не теряет данные.",Статически проиндексировано; route/touch/type/lint guards пройдены. Физическое касание на Android не выполнялось.,"Static 48dp/accessibility guards применены; TalkBack, focus order и реальная hit area требуют Device QA.",STATIC_PASS_DEVICE_QA_REQUIRED,verify:route-integrity; verify:touch-targets; typecheck; lint,YES
app/auth/login.tsx,454,TouchableOpacity,,activeOpacity={1} | onPress={() => ref.current?.focus()} | style={styles.codeRow},"Действие соответствует подписи, не дублируется, имеет loading/error/disabled где требуется и не теряет данные.",Статически проиндексировано; route/touch/type/lint guards пройдены. Физическое касание на Android не выполнялось.,"Static 48dp/accessibility guards применены; TalkBack, focus order и реальная hit area требуют Device QA.",STATIC_PASS_DEVICE_QA_REQUIRED,verify:route-integrity; verify:touch-targets; typecheck; lint,YES
app/auth/login.tsx,459,TextInput,,"ref={ref} | value={value} | onChangeText={(text) => onChange(text.replace(/\D/g, """").slice(0, 6))} | keyboardType=""number-pad"" | maxLength={6} | style={styles.hiddenCodeInput} | autoFocus | textContentType=""oneTimeCode"" | autoComplete=""sms-otp"" | importantForAutofill=""yes""","Действие соответствует подписи, не дублируется, имеет loading/error/disabled где требуется и не теряет данные.",Статически проиндексировано; route/touch/type/lint guards пройдены. Физическое касание на Android не выполнялось.,"Static 48dp/accessibility guards применены; TalkBack, focus order и реальная hit area требуют Device QA.",STATIC_PASS_DEVICE_QA_REQUIRED,verify:route-integrity; verify:touch-targets; typecheck; lint,YES
app/auth/login.tsx,965,TouchableOpacity,"{lang === ""hy"" ? ""HY"" : lang.toUpperCase()}","key={lang} | onPress={() => setLanguage(lang)} | hitSlop={4} | style={[ styles.languageItem, language === lang && styles.languageItemActive, ]}","Действие соответствует подписи, не дублируется, имеет loading/error/disabled где требуется и не теряет данные.",Статически проиндексировано; route/touch/type/lint guards пройдены. Физическое касание на Android не выполнялось.,"Static 48dp/accessibility guards применены; TalkBack, focus order и реальная hit area требуют Device QA.",STATIC_PASS_DEVICE_QA_REQUIRED,verify:route-integrity; verify:touch-targets; typecheck; lint,YES
app/auth/login.tsx,1004,PressScale,,onPress={() => changeMode(getAuthBackTarget(mode)) } | style={styles.backButton},"Действие соответствует подписи, не дублируется, имеет loading/error/disabled где требуется и не теряет данные.",Статически проиндексировано; route/touch/type/lint guards пройдены. Физическое касание на Android не выполнялось.,"Static 48dp/accessibility guards применены; TalkBack, focus order и реальная hit area требуют Device QA.",STATIC_PASS_DEVICE_QA_REQUIRED,verify:route-integrity; verify:touch-targets; typecheck; lint,YES
app/auth/login.tsx,1032,TouchableOpacity,"{lang === ""hy"" ? ""HY"" : lang.toUpperCase()}","key={lang} | onPress={() => setLanguage(lang)} | hitSlop={4} | style={[ styles.languageItem, styles.languageItemCompact, language === lang && styles.languageItemActive, ]}","Действие соответствует подписи, не дублируется, имеет loading/error/disabled где требуется и не теряет данные.",Статически проиндексировано; route/touch/type/lint guards пройдены. Физическое касание на Android не выполнялось.,"Static 48dp/accessibility guards применены; TalkBack, focus order и реальная hit area требуют Device QA.",STATIC_PASS_DEVICE_QA_REQUIRED,verify:route-integrity; verify:touch-targets; typecheck; lint,YES
app/auth/login.tsx,1071,ActionButton,,"label={copy.create} | onPress={() => changeMode(""signup"")} | icon=""arrow-forward""","Действие соответствует подписи, не дублируется, имеет loading/error/disabled где требуется и не теряет данные.",Статически проиндексировано; route/touch/type/lint guards пройдены. Физическое касание на Android не выполнялось.,"Static 48dp/accessibility guards применены; TalkBack, focus order и реальная hit area требуют Device QA.",STATIC_PASS_DEVICE_QA_REQUIRED,verify:route-integrity; verify:touch-targets; typecheck; lint,YES
app/auth/login.tsx,1076,ActionButton,,"label={copy.haveAccount} | onPress={() => changeMode(""signin"")} | secondary","Действие соответствует подписи, не дублируется, имеет loading/error/disabled где требуется и не теряет данные.",Статически проиндексировано; route/touch/type/lint guards пройдены. Физическое касание на Android не выполнялось.,"Static 48dp/accessibility guards применены; TalkBack, focus order и реальная hit area требуют Device QA.",STATIC_PASS_DEVICE_QA_REQUIRED,verify:route-integrity; verify:touch-targets; typecheck; lint,YES
app/auth/login.tsx,1088,GoogleButton,,label={copy.continueGoogle} | onPress={() => { handleGoogleSignIn().catch(() => {}); }} | disabled={googleSubmitting} | loading={googleSubmitting},"Действие соответствует подписи, не дублируется, имеет loading/error/disabled где требуется и не теряет данные.",Статически проиндексировано; route/touch/type/lint guards пройдены. Физическое касание на Android не выполнялось.,"Static 48dp/accessibility guards применены; TalkBack, focus order и реальная hit area требуют Device QA.",STATIC_PASS_DEVICE_QA_REQUIRED,verify:route-integrity; verify:touch-targets; typecheck; lint,YES
app/auth/login.tsx,1096,ActionButton,,"label={copy.continuePhone} | onPress={() => changeMode(""phone"")} | secondary | icon=""call-outline""","Действие соответствует подписи, не дублируется, имеет loading/error/disabled где требуется и не теряет данные.",Статически проиндексировано; route/touch/type/lint guards пройдены. Физическое касание на Android не выполнялось.,"Static 48dp/accessibility guards применены; TalkBack, focus order и реальная hit area требуют Device QA.",STATIC_PASS_DEVICE_QA_REQUIRED,verify:route-integrity; verify:touch-targets; typecheck; lint,YES
app/auth/login.tsx,1116,AuthInput,,"label={copy.email} | value={email} | onChangeText={setEmail} | icon=""mail-outline"" | keyboardType=""email-address"" | error={errors.email}","Действие соответствует подписи, не дублируется, имеет loading/error/disabled где требуется и не теряет данные.",Статически проиндексировано; route/touch/type/lint guards пройдены. Физическое касание на Android не выполнялось.,"Static 48dp/accessibility guards применены; TalkBack, focus order и реальная hit area требуют Device QA.",STATIC_PASS_DEVICE_QA_REQUIRED,verify:route-integrity; verify:touch-targets; typecheck; lint,YES
app/auth/login.tsx,1124,AuthInput,,"label={copy.password} | value={password} | onChangeText={setPassword} | icon=""lock-closed-outline"" | secure | error={errors.password}","Действие соответствует подписи, не дублируется, имеет loading/error/disabled где требуется и не теряет данные.",Статически проиндексировано; route/touch/type/lint guards пройдены. Физическое касание на Android не выполнялось.,"Static 48dp/accessibility guards применены; TalkBack, focus order и реальная hit area требуют Device QA.",STATIC_PASS_DEVICE_QA_REQUIRED,verify:route-integrity; verify:touch-targets; typecheck; lint,YES
app/auth/login.tsx,1136,TouchableOpacity,{copy.forgot},"onPress={() => changeMode(""recovery"")} | style={styles.forgotButton}","Действие соответствует подписи, не дублируется, имеет loading/error/disabled где требуется и не теряет данные.",Статически проиндексировано; route/touch/type/lint guards пройдены. Физическое касание на Android не выполнялось.,"Static 48dp/accessibility guards применены; TalkBack, focus order и реальная hit area требуют Device QA.",STATIC_PASS_DEVICE_QA_REQUIRED,verify:route-integrity; verify:touch-targets; typecheck; lint,YES
app/auth/login.tsx,1142,ActionButton,,"label={submitting ? ""…"" : copy.signIn} | onPress={() => { handleSignIn().catch(() => {}); }} | icon=""arrow-forward"" | disabled={submitting}","Действие соответствует подписи, не дублируется, имеет loading/error/disabled где требуется и не теряет данные.",Статически проиндексировано; route/touch/type/lint guards пройдены. Физическое касание на Android не выполнялось.,"Static 48dp/accessibility guards применены; TalkBack, focus order и реальная hit area требуют Device QA.",STATIC_PASS_DEVICE_QA_REQUIRED,verify:route-integrity; verify:touch-targets; typecheck; lint,YES
app/auth/login.tsx,1156,GoogleButton,,label={copy.continueGoogle} | onPress={() => { handleGoogleSignIn().catch(() => {}); }} | disabled={googleSubmitting} | loading={googleSubmitting},"Действие соответствует подписи, не дублируется, имеет loading/error/disabled где требуется и не теряет данные.",Статически проиндексировано; route/touch/type/lint guards пройдены. Физическое касание на Android не выполнялось.,"Static 48dp/accessibility guards применены; TalkBack, focus order и реальная hit area требуют Device QA.",STATIC_PASS_DEVICE_QA_REQUIRED,verify:route-integrity; verify:touch-targets; typecheck; lint,YES
app/auth/login.tsx,1164,ActionButton,,"label={copy.continuePhone} | onPress={() => changeMode(""phone"")} | secondary | icon=""call-outline""","Действие соответствует подписи, не дублируется, имеет loading/error/disabled где требуется и не теряет данные.",Статически проиндексировано; route/touch/type/lint guards пройдены. Физическое касание на Android не выполнялось.,"Static 48dp/accessibility guards применены; TalkBack, focus order и реальная hit area требуют Device QA.",STATIC_PASS_DEVICE_QA_REQUIRED,verify:route-integrity; verify:touch-targets; typecheck; lint,YES
app/auth/login.tsx,1174,TouchableOpacity,{copy.noAccount},"onPress={() => changeMode(""signup"")} | style={styles.modeLink}","Действие соответствует подписи, не дублируется, имеет loading/error/disabled где требуется и не теряет данные.",Статически проиндексировано; route/touch/type/lint guards пройдены. Физическое касание на Android не выполнялось.,"Static 48dp/accessibility guards применены; TalkBack, focus order и реальная hit area требуют Device QA.",STATIC_PASS_DEVICE_QA_REQUIRED,verify:route-integrity; verify:touch-targets; typecheck; lint,YES
app/auth/login.tsx,1197,AuthInput,,"label={copy.name} | value={name} | onChangeText={setNameInput} | icon=""person-outline"" | autoCapitalize=""words"" | error={errors.name}","Действие соответствует подписи, не дублируется, имеет loading/error/disabled где требуется и не теряет данные.",Статически проиндексировано; route/touch/type/lint guards пройдены. Физическое касание на Android не выполнялось.,"Static 48dp/accessibility guards применены; TalkBack, focus order и реальная hit area требуют Device QA.",STATIC_PASS_DEVICE_QA_REQUIRED,verify:route-integrity; verify:touch-targets; typecheck; lint,YES
app/auth/login.tsx,1205,AuthInput,,"label={copy.email} | value={email} | onChangeText={setEmail} | icon=""mail-outline"" | keyboardType=""email-address"" | error={errors.email}","Действие соответствует подписи, не дублируется, имеет loading/error/disabled где требуется и не теряет данные.",Статически проиндексировано; route/touch/type/lint guards пройдены. Физическое касание на Android не выполнялось.,"Static 48dp/accessibility guards применены; TalkBack, focus order и реальная hit area требуют Device QA.",STATIC_PASS_DEVICE_QA_REQUIRED,verify:route-integrity; verify:touch-targets; typecheck; lint,YES
app/auth/login.tsx,1213,AuthInput,,"label={copy.password} | value={password} | onChangeText={setPassword} | icon=""lock-closed-outline"" | secure | error={errors.password}","Действие соответствует подписи, не дублируется, имеет loading/error/disabled где требуется и не теряет данные.",Статически проиндексировано; route/touch/type/lint guards пройдены. Физическое касание на Android не выполнялось.,"Static 48dp/accessibility guards применены; TalkBack, focus order и реальная hit area требуют Device QA.",STATIC_PASS_DEVICE_QA_REQUIRED,verify:route-integrity; verify:touch-targets; typecheck; lint,YES
app/auth/login.tsx,1242,AuthInput,,"label={copy.repeatPassword} | value={confirmPassword} | onChangeText={setConfirmPassword} | icon=""lock-closed-outline"" | secure | error={errors.confirmPassword}","Действие соответствует подписи, не дублируется, имеет loading/error/disabled где требуется и не теряет данные.",Статически проиндексировано; route/touch/type/lint guards пройдены. Физическое касание на Android не выполнялось.,"Static 48dp/accessibility guards применены; TalkBack, focus order и реальная hit area требуют Device QA.",STATIC_PASS_DEVICE_QA_REQUIRED,verify:route-integrity; verify:touch-targets; typecheck; lint,YES
app/auth/login.tsx,1254,ActionButton,,"label={submitting ? ""…"" : copy.continue} | onPress={() => { handleSignUp().catch(() => {}); }} | icon=""arrow-forward"" | disabled={submitting}","Действие соответствует подписи, не дублируется, имеет loading/error/disabled где требуется и не теряет данные.",Статически проиндексировано; route/touch/type/lint guards пройдены. Физическое касание на Android не выполнялось.,"Static 48dp/accessibility guards применены; TalkBack, focus order и реальная hit area требуют Device QA.",STATIC_PASS_DEVICE_QA_REQUIRED,verify:route-integrity; verify:touch-targets; typecheck; lint,YES
app/auth/login.tsx,1269,GoogleButton,,label={copy.continueGoogle} | onPress={() => { handleGoogleSignIn().catch(() => {}); }} | disabled={googleSubmitting} | loading={googleSubmitting},"Действие соответствует подписи, не дублируется, имеет loading/error/disabled где требуется и не теряет данные.",Статически проиндексировано; route/touch/type/lint guards пройдены. Физическое касание на Android не выполнялось.,"Static 48dp/accessibility guards применены; TalkBack, focus order и реальная hit area требуют Device QA.",STATIC_PASS_DEVICE_QA_REQUIRED,verify:route-integrity; verify:touch-targets; typecheck; lint,YES
app/auth/login.tsx,1277,ActionButton,,"label={copy.continuePhone} | onPress={() => changeMode(""phone"")} | secondary | icon=""call-outline""","Действие соответствует подписи, не дублируется, имеет loading/error/disabled где требуется и не теряет данные.",Статически проиндексировано; route/touch/type/lint guards пройдены. Физическое касание на Android не выполнялось.,"Static 48dp/accessibility guards применены; TalkBack, focus order и реальная hit area требуют Device QA.",STATIC_PASS_DEVICE_QA_REQUIRED,verify:route-integrity; verify:touch-targets; typecheck; lint,YES
app/auth/login.tsx,1287,TouchableOpacity,{copy.already},"onPress={() => changeMode(""signin"")} | style={styles.modeLink}","Действие соответствует подписи, не дублируется, имеет loading/error/disabled где требуется и не теряет данные.",Статически проиндексировано; route/touch/type/lint guards пройдены. Физическое касание на Android не выполнялось.,"Static 48dp/accessibility guards применены; TalkBack, focus order и реальная hit area требуют Device QA.",STATIC_PASS_DEVICE_QA_REQUIRED,verify:route-integrity; verify:touch-targets; typecheck; lint,YES
app/auth/login.tsx,1310,AuthInput,,"label={copy.phone} | value={phone} | onChangeText={setPhone} | icon=""call-outline"" | keyboardType=""phone-pad"" | error={errors.phone}","Действие соответствует подписи, не дублируется, имеет loading/error/disabled где требуется и не теряет данные.",Статически проиндексировано; route/touch/type/lint guards пройдены. Физическое касание на Android не выполнялось.,"Static 48dp/accessibility guards применены; TalkBack, focus order и реальная hit area требуют Device QA.",STATIC_PASS_DEVICE_QA_REQUIRED,verify:route-integrity; verify:touch-targets; typecheck; lint,YES
app/auth/login.tsx,1322,ActionButton,,"label={submitting ? ""…"" : copy.sendPhoneCode} | onPress={() => { handlePhoneStart().catch(() => {}); }} | icon=""arrow-forward"" | disabled={submitting}","Действие соответствует подписи, не дублируется, имеет loading/error/disabled где требуется и не теряет данные.",Статически проиндексировано; route/touch/type/lint guards пройдены. Физическое касание на Android не выполнялось.,"Static 48dp/accessibility guards применены; TalkBack, focus order и реальная hit area требуют Device QA.",STATIC_PASS_DEVICE_QA_REQUIRED,verify:route-integrity; verify:touch-targets; typecheck; lint,YES
app/auth/login.tsx,1330,TouchableOpacity,{copy.backToSignIn},"onPress={() => changeMode(""signin"")} | style={styles.modeLink}","Действие соответствует подписи, не дублируется, имеет loading/error/disabled где требуется и не теряет данные.",Статически проиндексировано; route/touch/type/lint guards пройдены. Физическое касание на Android не выполнялось.,"Static 48dp/accessibility guards применены; TalkBack, focus order и реальная hit area требуют Device QA.",STATIC_PASS_DEVICE_QA_REQUIRED,verify:route-integrity; verify:touch-targets; typecheck; lint,YES
app/auth/login.tsx,1368,ActionButton,,"label={submitting ? ""…"" : copy.verify} | onPress={() => { handleVerifyPhone().catch(() => {}); }} | disabled={code.length !== 6 || submitting}","Действие соответствует подписи, не дублируется, имеет loading/error/disabled где требуется и не теряет данные.",Статически проиндексировано; route/touch/type/lint guards пройдены. Физическое касание на Android не выполнялось.,"Static 48dp/accessibility guards применены; TalkBack, focus order и реальная hit area требуют Device QA.",STATIC_PASS_DEVICE_QA_REQUIRED,verify:route-integrity; verify:touch-targets; typecheck; lint,YES
app/auth/login.tsx,1376,TouchableOpacity,{resendSeconds > 0 ? `${copy.resend} (${resendSeconds})` : copy.resend},disabled={resendSeconds > 0 || submitting} | onPress={() => { handleResendPhoneCode().catch(() => {}); }},"Действие соответствует подписи, не дублируется, имеет loading/error/disabled где требуется и не теряет данные.",Статически проиндексировано; route/touch/type/lint guards пройдены. Физическое касание на Android не выполнялось.,"Static 48dp/accessibility guards применены; TalkBack, focus order и реальная hit area требуют Device QA.",STATIC_PASS_DEVICE_QA_REQUIRED,verify:route-integrity; verify:touch-targets; typecheck; lint,YES
app/auth/login.tsx,1394,TouchableOpacity,{copy.changePhone},"onPress={() => changeMode(""phone"")}","Действие соответствует подписи, не дублируется, имеет loading/error/disabled где требуется и не теряет данные.",Статически проиндексировано; route/touch/type/lint guards пройдены. Физическое касание на Android не выполнялось.,"Static 48dp/accessibility guards применены; TalkBack, focus order и реальная hit area требуют Device QA.",STATIC_PASS_DEVICE_QA_REQUIRED,verify:route-integrity; verify:touch-targets; typecheck; lint,YES
app/auth/login.tsx,1434,ActionButton,,"label={submitting ? ""…"" : getAuthProviderMode() === ""firebase"" ? copy.verifyFirebaseAction : copy.verify} | onPress={() => { handleVerify().catch(() => {}); }} | disabled={(getAuthProviderMode() !== ""firebase"" && code.length !== 6) || submitting}","Действие соответствует подписи, не дублируется, имеет loading/error/disabled где требуется и не теряет данные.",Статически проиндексировано; route/touch/type/lint guards пройдены. Физическое касание на Android не выполнялось.,"Static 48dp/accessibility guards применены; TalkBack, focus order и реальная hit area требуют Device QA.",STATIC_PASS_DEVICE_QA_REQUIRED,verify:route-integrity; verify:touch-targets; typecheck; lint,YES
app/auth/login.tsx,1442,TouchableOpacity,{resendSeconds > 0 ? `${copy.resend} (${resendSeconds})` : copy.resend},disabled={resendSeconds > 0 || submitting} | onPress={() => { handleResendRegistrationCode().catch(() => {}); }},"Действие соответствует подписи, не дублируется, имеет loading/error/disabled где требуется и не теряет данные.",Статически проиндексировано; route/touch/type/lint guards пройдены. Физическое касание на Android не выполнялось.,"Static 48dp/accessibility guards применены; TalkBack, focus order и реальная hit area требуют Device QA.",STATIC_PASS_DEVICE_QA_REQUIRED,verify:route-integrity; verify:touch-targets; typecheck; lint,YES
app/auth/login.tsx,1460,TouchableOpacity,{copy.changeEmail},"onPress={() => changeMode(""signup"")}","Действие соответствует подписи, не дублируется, имеет loading/error/disabled где требуется и не теряет данные.",Статически проиндексировано; route/touch/type/lint guards пройдены. Физическое касание на Android не выполнялось.,"Static 48dp/accessibility guards применены; TalkBack, focus order и реальная hit area требуют Device QA.",STATIC_PASS_DEVICE_QA_REQUIRED,verify:route-integrity; verify:touch-targets; typecheck; lint,YES
app/auth/login.tsx,1479,ActionButton,,"label={copy.setupCycle} | onPress={() => router.replace(""/auth/onboarding"")} | icon=""arrow-forward""","Действие соответствует подписи, не дублируется, имеет loading/error/disabled где требуется и не теряет данные.",Статически проиндексировано; route/touch/type/lint guards пройдены. Физическое касание на Android не выполнялось.,"Static 48dp/accessibility guards применены; TalkBack, focus order и реальная hit area требуют Device QA.",STATIC_PASS_DEVICE_QA_REQUIRED,verify:route-integrity; verify:touch-targets; typecheck; lint,YES
app/auth/login.tsx,1484,ActionButton,,"label={copy.later} | secondary | onPress={() => { setOnboarded(true); router.replace(""/(tabs)""); }}","Действие соответствует подписи, не дублируется, имеет loading/error/disabled где требуется и не теряет данные.",Статически проиндексировано; route/touch/type/lint guards пройдены. Физическое касание на Android не выполнялось.,"Static 48dp/accessibility guards применены; TalkBack, focus order и реальная hit area требуют Device QA.",STATIC_PASS_DEVICE_QA_REQUIRED,verify:route-integrity; verify:touch-targets; typecheck; lint,YES
app/auth/login.tsx,1508,AuthInput,,"label={copy.email} | value={email} | onChangeText={setEmail} | icon=""mail-outline"" | keyboardType=""email-address"" | error={errors.email}","Действие соответствует подписи, не дублируется, имеет loading/error/disabled где требуется и не теряет данные.",Статически проиндексировано; route/touch/type/lint guards пройдены. Физическое касание на Android не выполнялось.,"Static 48dp/accessibility guards применены; TalkBack, focus order и реальная hit area требуют Device QA.",STATIC_PASS_DEVICE_QA_REQUIRED,verify:route-integrity; verify:touch-targets; typecheck; lint,YES
app/auth/login.tsx,1518,ActionButton,,"label={submitting ? ""…"" : copy.getCode} | onPress={() => { handleRecoveryEmail().catch(() => {}); }} | disabled={submitting}","Действие соответствует подписи, не дублируется, имеет loading/error/disabled где требуется и не теряет данные.",Статически проиндексировано; route/touch/type/lint guards пройдены. Физическое касание на Android не выполнялось.,"Static 48dp/accessibility guards применены; TalkBack, focus order и реальная hit area требуют Device QA.",STATIC_PASS_DEVICE_QA_REQUIRED,verify:route-integrity; verify:touch-targets; typecheck; lint,YES
app/auth/login.tsx,1556,ActionButton,,label={copy.verify} | onPress={handleRecoveryCode} | disabled={code.length !== 6},"Действие соответствует подписи, не дублируется, имеет loading/error/disabled где требуется и не теряет данные.",Статически проиндексировано; route/touch/type/lint guards пройдены. Физическое касание на Android не выполнялось.,"Static 48dp/accessibility guards применены; TalkBack, focus order и реальная hit area требуют Device QA.",STATIC_PASS_DEVICE_QA_REQUIRED,verify:route-integrity; verify:touch-targets; typecheck; lint,YES
app/auth/login.tsx,1571,AuthInput,,"label={copy.password} | value={password} | onChangeText={setPassword} | icon=""lock-closed-outline"" | secure | error={errors.password}","Действие соответствует подписи, не дублируется, имеет loading/error/disabled где требуется и не теряет данные.",Статически проиндексировано; route/touch/type/lint guards пройдены. Физическое касание на Android не выполнялось.,"Static 48dp/accessibility guards применены; TalkBack, focus order и реальная hit area требуют Device QA.",STATIC_PASS_DEVICE_QA_REQUIRED,verify:route-integrity; verify:touch-targets; typecheck; lint,YES
app/auth/login.tsx,1579,AuthInput,,"label={copy.repeatPassword} | value={confirmPassword} | onChangeText={setConfirmPassword} | icon=""lock-closed-outline"" | secure | error={errors.confirmPassword}","Действие соответствует подписи, не дублируется, имеет loading/error/disabled где требуется и не теряет данные.",Статически проиндексировано; route/touch/type/lint guards пройдены. Физическое касание на Android не выполнялось.,"Static 48dp/accessibility guards применены; TalkBack, focus order и реальная hit area требуют Device QA.",STATIC_PASS_DEVICE_QA_REQUIRED,verify:route-integrity; verify:touch-targets; typecheck; lint,YES
app/auth/login.tsx,1591,ActionButton,,"label={submitting ? ""…"" : copy.savePassword} | onPress={() => { handleReset().catch(() => {}); }} | disabled={submitting}","Действие соответствует подписи, не дублируется, имеет loading/error/disabled где требуется и не теряет данные.",Статически проиндексировано; route/touch/type/lint guards пройдены. Физическое касание на Android не выполнялось.,"Static 48dp/accessibility guards применены; TalkBack, focus order и реальная hit area требуют Device QA.",STATIC_PASS_DEVICE_QA_REQUIRED,verify:route-integrity; verify:touch-targets; typecheck; lint,YES
app/auth/login.tsx,1613,ActionButton,,"label={copy.backToSignIn} | onPress={() => changeMode(""signin"")}","Действие соответствует подписи, не дублируется, имеет loading/error/disabled где требуется и не теряет данные.",Статически проиндексировано; route/touch/type/lint guards пройдены. Физическое касание на Android не выполнялось.,"Static 48dp/accessibility guards применены; TalkBack, focus order и реальная hit area требуют Device QA.",STATIC_PASS_DEVICE_QA_REQUIRED,verify:route-integrity; verify:touch-targets; typecheck; lint,YES
app/auth/onboarding.tsx,216,PressScale,,"accessibilityLabel={copy.back} | onPress={back} | style={[styles.headerButton, { backgroundColor: isDark ? 'rgba(255,255,255,0.07)' : '#FFFDFE' }]}","Действие соответствует подписи, не дублируется, имеет loading/error/disabled где требуется и не теряет данные.",Статически проиндексировано; route/touch/type/lint guards пройдены. Физическое касание на Android не выполнялось.,"Static 48dp/accessibility guards применены; TalkBack, focus order и реальная hit area требуют Device QA.",STATIC_PASS_DEVICE_QA_REQUIRED,verify:route-integrity; verify:touch-targets; typecheck; lint,YES
app/auth/onboarding.tsx,239,PressScale,{copy.goals[goal]},"key={goal} | onPress={() => toggleGoal(goal)} | style={[styles.goalRow, { borderColor: selected ? LousaPalette.berry : colors.outlineVariant, backgroundColor: selected ? (isDark ? 'rgba(217,133,165,0.15)' : '#F8E7ED') : (isDark ? 'rgb","Действие соответствует подписи, не дублируется, имеет loading/error/disabled где требуется и не теряет данные.",Статически проиндексировано; route/touch/type/lint guards пройдены. Физическое касание на Android не выполнялось.,"Static 48dp/accessibility guards применены; TalkBack, focus order и реальная hit area требуют Device QA.",STATIC_PASS_DEVICE_QA_REQUIRED,verify:route-integrity; verify:touch-targets; typecheck; lint,YES
app/auth/onboarding.tsx,252,PrimaryAction,,"label={dates.length ? copy.previous : copy.addDate} | icon=""calendar_month"" | onPress={addSelectedDate}","Действие соответствует подписи, не дублируется, имеет loading/error/disabled где требуется и не теряет данные.",Статически проиндексировано; route/touch/type/lint guards пройдены. Физическое касание на Android не выполнялось.,"Static 48dp/accessibility guards применены; TalkBack, focus order и реальная hit area требуют Device QA.",STATIC_PASS_DEVICE_QA_REQUIRED,verify:route-integrity; verify:touch-targets; typecheck; lint,YES
app/auth/onboarding.tsx,253,PressScale,,"onPress={() => setDraft((state) => ({ ...state, periodStarts: state.periodStarts.filter((item) => item !== date) }))} | style={styles.removeButton}","Действие соответствует подписи, не дублируется, имеет loading/error/disabled где требуется и не теряет данные.",Статически проиндексировано; route/touch/type/lint guards пройдены. Физическое касание на Android не выполнялось.,"Static 48dp/accessibility guards применены; TalkBack, focus order и реальная hit area требуют Device QA.",STATIC_PASS_DEVICE_QA_REQUIRED,verify:route-integrity; verify:touch-targets; typecheck; lint,YES
app/auth/onboarding.tsx,255,PressScale,{value},"key={value} | onPress={() => setDraft((state) => ({ ...state, periodLength: value }))} | style={[styles.durationButton, { borderColor: draft.periodLength === value ? LousaPalette.berry : colors.outlineVariant, backgroundColor: draft.periodLength === value ? '#F8E7ED' : 'tran","Действие соответствует подписи, не дублируется, имеет loading/error/disabled где требуется и не теряет данные.",Статически проиндексировано; route/touch/type/lint guards пройдены. Физическое касание на Android не выполнялось.,"Static 48dp/accessibility guards применены; TalkBack, focus order и реальная hit area требуют Device QA.",STATIC_PASS_DEVICE_QA_REQUIRED,verify:route-integrity; verify:touch-targets; typecheck; lint,YES
app/auth/onboarding.tsx,256,PressScale,{copy.unknown},"onPress={() => setDraft((state) => ({ ...state, periodLength: null }))} | style={styles.unknownButton}","Действие соответствует подписи, не дублируется, имеет loading/error/disabled где требуется и не теряет данные.",Статически проиндексировано; route/touch/type/lint guards пройдены. Физическое касание на Android не выполнялось.,"Static 48dp/accessibility guards применены; TalkBack, focus order и реальная hit area требуют Device QA.",STATIC_PASS_DEVICE_QA_REQUIRED,verify:route-integrity; verify:touch-targets; typecheck; lint,YES
app/auth/onboarding.tsx,271,PressScale,{copy.tones[tone]},"key={tone} | onPress={() => setDraft((state) => ({ ...state, communicationStyle: tone }))} | style={[styles.toneButton, { borderColor: draft.communicationStyle === tone ? LousaPalette.berry : colors.outlineVariant, backgroundColor: draft.communicationStyle === tone ? '#F8E7ED' :","Действие соответствует подписи, не дублируется, имеет loading/error/disabled где требуется и не теряет данные.",Статически проиндексировано; route/touch/type/lint guards пройдены. Физическое касание на Android не выполнялось.,"Static 48dp/accessibility guards применены; TalkBack, focus order и реальная hit area требуют Device QA.",STATIC_PASS_DEVICE_QA_REQUIRED,verify:route-integrity; verify:touch-targets; typecheck; lint,YES
app/auth/onboarding.tsx,278,PressScale,{copy.consent},"onPress={() => { setDraft((state) => ({ ...state, consentAccepted: !state.consentAccepted })); setError(''); }} | style={[styles.consentRow, { borderColor: draft.consentAccepted ? LousaPalette.berry : colors.outlineVariant }]}","Действие соответствует подписи, не дублируется, имеет loading/error/disabled где требуется и не теряет данные.",Статически проиндексировано; route/touch/type/lint guards пройдены. Физическое касание на Android не выполнялось.,"Static 48dp/accessibility guards применены; TalkBack, focus order и реальная hit area требуют Device QA.",STATIC_PASS_DEVICE_QA_REQUIRED,verify:route-integrity; verify:touch-targets; typecheck; lint,YES
app/auth/onboarding.tsx,289,PressScale,{copy.skip},"onPress={() => setDraft((state) => ({ ...state, periodStarts: [state.selectedDate], step: 3 }))} | style={styles.skipButton}","Действие соответствует подписи, не дублируется, имеет loading/error/disabled где требуется и не теряет данные.",Статически проиндексировано; route/touch/type/lint guards пройдены. Физическое касание на Android не выполнялось.,"Static 48dp/accessibility guards применены; TalkBack, focus order и реальная hit area требуют Device QA.",STATIC_PASS_DEVICE_QA_REQUIRED,verify:route-integrity; verify:touch-targets; typecheck; lint,YES
